Order,MRCA,Leaves,Family,Family MRCA,Subfamily,Subfamily MRCA,Genus,Genus MRCA,Family_Names,Family_Source
Peduovirales,NC_001317_NC_019519_0.463247,NC_021774,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Peduovirus,NC_001895_NC_070906_0.830869,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049388,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Peduovirus,NC_001895_NC_070906_0.830869,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_022750,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Peduovirus,NC_001895_NC_070906_0.830869,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_070907,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Peduovirus,NC_001895_NC_070906_0.830869,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_047750,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Baylorvirus,NC_008201_NC_047750_0.876128,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_029015,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Firavirus,NC_049450_NC_070913_0.776981,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_070913,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Firavirus,NC_049450_NC_070913_0.776981,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049429,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Novemvirus,NC_049429_NC_047817_0.817903,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049344,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Xuanwuvirus_1,NC_049344_NC_049341_0.841273,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049343,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Gemsvirus,NC_049451_NC_049343_0.731672,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049342,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Gemsvirus,NC_049451_NC_049343_0.731672,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049451,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Gemsvirus,NC_049451_NC_049343_0.731672,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049341,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Xuanwuvirus_1,NC_049344_NC_049341_0.841273,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_026014,Peduoviridae,NC_001317_NC_009542_0.605414,Titanvirinae,NC_001317_NC_055729_0.656537,Xuanwuvirus_2,NC_026014_NC_049391_0.857012,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049392,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Evevirus,NC_049392_NC_049460_0.792503,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049460,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Evevirus,NC_049392_NC_049460_0.792503,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_047854,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Quadragintavirus,NC_047854_NC_049395_0.786798,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_070917,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Quadragintavirus,NC_047854_NC_049395_0.786798,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049393,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Quadragintavirus,NC_047854_NC_049395_0.786798,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049394,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Quadragintavirus,NC_047854_NC_049395_0.786798,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049395,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Quadragintavirus,NC_047854_NC_049395_0.786798,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_030940,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Phitrevirus,NC_030940,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_009542,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Bielevirus,NC_009542,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_047790,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Catalunyavirus,NC_047790,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_049477,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Canoevirus,NC_027368_NC_049477_0.803424,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_047775,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Canoevirus,NC_027368_NC_049477_0.803424,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_048066,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Canoevirus,NC_027368_NC_049477_0.803424,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_001697,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Hpunavirus,NC_001697_NC_008193_0.814422,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_003315,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Hpunavirus,NC_001697_NC_008193_0.814422,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_008193,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Hpunavirus,NC_001697_NC_008193_0.814422,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_003313,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Longwoodvirus,NC_003313,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_027368,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Canoevirus,NC_027368_NC_049477_0.803424,Peduoviridae,ICTV VMR40
Peduovirales,NC_001317_NC_019519_0.463247,NC_055862,Peduoviridae,NC_001317_NC_009542_0.605414,Dionevirinae,NC_001697_NC_009542_0.667373,Canoevirus,NC_027368_NC_049477_0.803424,Peduoviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_027394,Pigerviridae,BK063677_NC_071008_0.547647,Thelxinoevirinae,NC_022764_NC_027372_0.80824,Pagevirus,NC_022764_NC_027372_0.80824,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_022764,Pigerviridae,BK063677_NC_071008_0.547647,Thelxinoevirinae,NC_022764_NC_027372_0.80824,Pagevirus,NC_022764_NC_027372_0.80824,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_022770,Pigerviridae,BK063677_NC_071008_0.547647,Thelxinoevirinae,NC_022764_NC_027372_0.80824,Pagevirus,NC_022764_NC_027372_0.80824,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_028926,Pigerviridae,BK063677_NC_071008_0.547647,Thelxinoevirinae,NC_022764_NC_027372_0.80824,Pagevirus,NC_022764_NC_027372_0.80824,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_027372,Pigerviridae,BK063677_NC_071008_0.547647,Thelxinoevirinae,NC_022764_NC_027372_0.80824,Pagevirus,NC_022764_NC_027372_0.80824,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_071008,Pigerviridae,BK063677_NC_071008_0.547647,Ġgantijavirinae,NC_071008,Certevirus,NC_071008,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_054955,Pigerviridae,BK063677_NC_071008_0.547647,Baidurivirinae,NC_054955,Rahariannevirus,NC_054955,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_048665,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Sherbrookevirus_1,NC_028838_NC_048665_0.806361,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,BK063677,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Somnumvirus,BK063677,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_029116,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Sherbrookevirus_1,NC_028838_NC_048665_0.806361,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_028838,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Sherbrookevirus_1,NC_028838_NC_048665_0.806361,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_047972,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Appavirus,NC_047972,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_028951,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Sherbrookevirus_1,NC_028838_NC_048665_0.806361,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_019422,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Sherbrookevirus_2,NC_019422,Pigerviridae,ICTV VMR40
Pigervirales,BK063677_NC_048637_0.451549,NC_029001,Pigerviridae,BK063677_NC_071008_0.547647,Belindavirinae,BK063677_NC_047972_0.665713,Sherbrookevirus_1,NC_028838_NC_048665_0.806361,Pigerviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_055841,Pootjesviridae,NC_070890_NC_028676_0.57363,Ramajayvirinae,NC_055841,Heverleevirus,NC_055841,Pootjesviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_070890,Pootjesviridae,NC_070890_NC_028676_0.57363,Agoutovirinae,NC_070890,Rollinsvirus,NC_070890,Pootjesviridae,ICTV VMR40
Pungovirales,NC_030932_NC_048140_0.493481,NC_074642,Pungoviridae,NC_042099_NC_074642_0.533647,Bendidavirinae,NC_042099_NC_074642_0.533647,Flagovirus,NC_074642,Pungoviridae,ICTV VMR40
Pungovirales,NC_030932_NC_048140_0.493481,NC_048017,Pungoviridae,NC_042099_NC_074642_0.533647,Bendidavirinae,NC_042099_NC_074642_0.533647,Armstrongvirus,NC_042099_NC_048017_0.803344,Pungoviridae,ICTV VMR40
Pungovirales,NC_030932_NC_048140_0.493481,NC_048090,Pungoviridae,NC_042099_NC_074642_0.533647,Bendidavirinae,NC_042099_NC_074642_0.533647,Armstrongvirus,NC_042099_NC_048017_0.803344,Pungoviridae,ICTV VMR40
Pungovirales,NC_030932_NC_048140_0.493481,NC_042099,Pungoviridae,NC_042099_NC_074642_0.533647,Bendidavirinae,NC_042099_NC_074642_0.533647,Armstrongvirus,NC_042099_NC_048017_0.803344,Pungoviridae,ICTV VMR40
Rountreevirales,NC_001423_NC_071002_0.478275,NC_001825,Rountreeviridae_1,NC_001423_NC_048739_0.553457,Eyekevirinae,NC_001825_NC_042114_0.920568,Cepunavirus,NC_001825_NC_024149_0.613399,Rountreeviridae,ICTV VMR40
Rountreevirales,NC_001423_NC_071002_0.478275,NC_042114,Rountreeviridae_1,NC_001423_NC_048739_0.553457,Eyekevirinae,NC_001825_NC_042114_0.920568,Cepunavirus,NC_001825_NC_024149_0.613399,Rountreeviridae,ICTV VMR40
Saffermanvirales,NC_055711_NC_022751_0.478135,NC_024358,Saffermanviridae,NC_024358_NC_022751_0.605954,Sissivirinae,NC_008367_NC_022751_0.527937,Kozyakovvirus,NC_024358,Saffermanviridae,ICTV VMR40
Saffermanvirales,NC_055711_NC_022751_0.478135,NC_009551,Saffermanviridae,NC_024358_NC_022751_0.605954,Sissivirinae,NC_008367_NC_022751_0.527937,Wumptrevirus,NC_009551_NC_022751_0.772634,Saffermanviridae,ICTV VMR40
Saffermanvirales,NC_055711_NC_022751_0.478135,NC_022751,Saffermanviridae,NC_024358_NC_022751_0.605954,Sissivirinae,NC_008367_NC_022751_0.527937,Wumptrevirus,NC_009551_NC_022751_0.772634,Saffermanviridae,ICTV VMR40
Saffermanvirales,NC_055711_NC_022751_0.478135,NC_008367,Sissiviridae,,Sissivirinae,NC_008367_NC_022751_0.527937,Wumpquatrovirus,NC_008367,,
Schitovirales,NC_048003_NC_048125_0.500882,NC_027348,Schitoviridae_1,NC_048003_NC_055823_0.554905,Bebhionnvirinae,NC_027348_NC_049469_0.664139,Dendoorenvirus,NC_027348,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_070857,Schitoviridae_1,NC_048003_NC_055823_0.554905,Bebhionnvirinae,NC_027348_NC_049469_0.664139,Xoxocotlavirus,NC_070857_NC_049469_0.779983,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_049469,Schitoviridae_1,NC_048003_NC_055823_0.554905,Bebhionnvirinae,NC_027348_NC_049469_0.664139,Xoxocotlavirus,NC_070857_NC_049469_0.779983,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_055919,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Efbeekayvirus,NC_055919_NC_068555_0.82275,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_068555,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Efbeekayvirus,NC_055919_NC_068555_0.82275,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048653,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Cbunavirus_1,NC_048653_NC_070860_0.800259,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048654,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Cbunavirus_1,NC_048653_NC_070860_0.800259,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048704,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Cbunavirus_1,NC_048653_NC_070860_0.800259,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048659,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Cbunavirus_1,NC_048653_NC_070860_0.800259,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_070860,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Cbunavirus_1,NC_048653_NC_070860_0.800259,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_070861,Schitoviridae_1,NC_048003_NC_055823_0.554905,Prometheusvirinae,NC_055919_NC_070860_0.640457,Cbunavirus_2,NC_070861,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_055823,Schitoviridae_1,NC_048003_NC_055823_0.554905,Eggthervirinae,NC_023581_NC_055823_0.698441,Exceevirus,NC_023581_NC_055823_0.698441,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_023581,Schitoviridae_1,NC_048003_NC_055823_0.554905,Eggthervirinae,NC_023581_NC_055823_0.698441,Exceevirus,NC_023581_NC_055823_0.698441,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_055784,Schitoviridae_1,NC_048003_NC_055823_0.554905,Xólotlvirinae,NC_055784,Electravirus,NC_055784,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_070848,Schitoviridae_1,NC_048003_NC_055823_0.554905,Hippocampvirinae,NC_055824_NC_070848_0.653691,Varunavirus,NC_070848,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_055717,Schitoviridae_1,NC_048003_NC_055823_0.554905,Hippocampvirinae,NC_055824_NC_070848_0.653691,Pacinivirus,NC_049350_NC_055717_0.783719,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_028799,Schitoviridae_1,NC_048003_NC_055823_0.554905,Hippocampvirinae,NC_055824_NC_070848_0.653691,Pacinivirus,NC_049350_NC_055717_0.783719,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_049350,Schitoviridae_1,NC_048003_NC_055823_0.554905,Hippocampvirinae,NC_055824_NC_070848_0.653691,Pacinivirus,NC_049350_NC_055717_0.783719,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_055824,Schitoviridae_1,NC_048003_NC_055823_0.554905,Hippocampvirinae,NC_055824_NC_070848_0.653691,Penintadodekavirus,NC_055824,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_055736,Schitoviridae_1,NC_048003_NC_055823_0.554905,Cayahuancavirinae,NC_055735_NC_055736_0.875058,Pariacacavirus,NC_055735_NC_055736_0.875058,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_055735,Schitoviridae_1,NC_048003_NC_055823_0.554905,Cayahuancavirinae,NC_055735_NC_055736_0.875058,Pariacacavirus,NC_055735_NC_055736_0.875058,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_019514,Schitoviridae_1,NC_048003_NC_055823_0.554905,Cuptorvirinae,NC_019514,Waedenswilvirus,NC_019514,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048121,Schitoviridae_4,NC_048121_NC_048125_0.792604,Dimorphosvirinae,NC_048121_NC_048125_0.792604,Mukerjeevirus,NC_048121_NC_048125_0.792604,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048122,Schitoviridae_4,NC_048121_NC_048125_0.792604,Dimorphosvirinae,NC_048121_NC_048125_0.792604,Mukerjeevirus,NC_048121_NC_048125_0.792604,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048124,Schitoviridae_4,NC_048121_NC_048125_0.792604,Dimorphosvirinae,NC_048121_NC_048125_0.792604,Mukerjeevirus,NC_048121_NC_048125_0.792604,Schitoviridae,ICTV VMR40
Schitovirales,NC_048003_NC_048125_0.500882,NC_048125,Schitoviridae_4,NC_048121_NC_048125_0.792604,Dimorphosvirinae,NC_048121_NC_048125_0.792604,Mukerjeevirus,NC_048121_NC_048125_0.792604,Schitoviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_055757,Straboviridae,NC_000866_NC_028829_0.56098,Fortitudovirinae,NC_005066_NC_055757_0.867382,Krischvirus,NC_005066_NC_055757_0.867382,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_041936,Straboviridae,NC_000866_NC_028829_0.56098,Fortitudovirinae,NC_005066_NC_055757_0.867382,Krischvirus,NC_005066_NC_055757_0.867382,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_012740,Straboviridae,NC_000866_NC_028829_0.56098,Fortitudovirinae,NC_005066_NC_055757_0.867382,Krischvirus,NC_005066_NC_055757_0.867382,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_025425,Straboviridae,NC_000866_NC_028829_0.56098,Fortitudovirinae,NC_005066_NC_055757_0.867382,Krischvirus,NC_005066_NC_055757_0.867382,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_005066,Straboviridae,NC_000866_NC_028829_0.56098,Fortitudovirinae,NC_005066_NC_055757_0.867382,Krischvirus,NC_005066_NC_055757_0.867382,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_009821,Straboviridae,NC_000866_NC_028829_0.56098,Fortitudovirinae,NC_005066_NC_055757_0.867382,Krischvirus,NC_005066_NC_055757_0.867382,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_014635,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_029000,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_055747,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_020879,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_055746,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_042019,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_019543,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_008208,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_005135,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Tulanevirus,NC_005135_NC_014635_0.783534,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_070937,Straboviridae,NC_000866_NC_028829_0.56098,Larissavirinae,NC_070937_NC_014635_0.648355,Nanhuvirus,NC_070937,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_028829,Straboviridae,NC_000866_NC_028829_0.56098,Spevirinae,NC_005083_NC_028829_0.787058,Schizotequatrovirus,NC_005083_NC_028829_0.787058,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_023568,Straboviridae,NC_000866_NC_028829_0.56098,Spevirinae,NC_005083_NC_028829_0.787058,Schizotequatrovirus,NC_005083_NC_028829_0.787058,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_021529,Straboviridae,NC_000866_NC_028829_0.56098,Spevirinae,NC_005083_NC_028829_0.787058,Schizotequatrovirus,NC_005083_NC_028829_0.787058,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_005083,Straboviridae,NC_000866_NC_028829_0.56098,Spevirinae,NC_005083_NC_028829_0.787058,Schizotequatrovirus,NC_005083_NC_028829_0.787058,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_055712,Straboviridae,NC_000866_NC_028829_0.56098,Mimasvirinae,NC_007023_NC_055712_0.755933,Slopekvirus,NC_014036_NC_055712_0.838856,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_041980,Straboviridae,NC_000866_NC_028829_0.56098,Mimasvirinae,NC_007023_NC_055712_0.755933,Slopekvirus,NC_014036_NC_055712_0.838856,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_028750,Straboviridae,NC_000866_NC_028829_0.56098,Mimasvirinae,NC_007023_NC_055712_0.755933,Slopekvirus,NC_014036_NC_055712_0.838856,Straboviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_020080,Straboviridae,NC_000866_NC_028829_0.56098,Mimasvirinae,NC_007023_NC_055712_0.755933,Slopekvirus,NC_014036_NC_055712_0.838856,Straboviridae,ICTV VMR40
