Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,Exemplar GenBank Accession Number,Exemplar virus name,Exemplar isolate designation,Host/Source,Change,source_file,Virus name abbreviation,Proposed Rank,GenBank,submission_year,genome_accn
2814.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Moomoovirus,,Moomoovirus moomoo,E,Mycobacterium phage MooMoo,,,MH001449,NC_051721,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_051721
2815.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Squirtyvirus,,Mycobacterium virus Squirty,E,Mycobacterium phage Squirty,,,KM101124,NC_026588,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_026588
2816.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Thetabobvirus,,Mycobacterium virus Renaud18,E,Mycobacterium phage Renaud18,,,MH651187,NC_048729,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048729
2817.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Thetabobvirus,,Mycobacterium virus TChen,E,Mycobacterium phage TChen,,,MH077585,NC_048705,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048705
2818.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Thetabobvirus,,Mycobacterium virus ThetaBob,E,Mycobacterium phage ThetaBob,,,MK977709,NC_048788,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048788
2819.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guarnerosvirinae,Beetrevirus,,Beetrevirus B3,E,Pseudomonas phage B3,,,AF232233,NC_006548,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_006548
2821.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guarnerosvirinae,Mechnikovvirus,,Mechnikovvirus JBD67,E,Pseudomonas phage JBD67,,,JX495043,NC_042135,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_042135
2822.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guarnerosvirinae,Mechnikovvirus,,Mechnikovvirus JD18,E,Pseudomonas phage JD18,,,JX495041,NC_027986,Partial genome,dsDNA,bacteria,,,,,,,,,,,NC_027986
2823.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guarnerosvirinae,Mechnikovvirus,,Mechnikovvirus PM105,E,Pseudomonas phage vB_PaeS_PM105,,,LN898172,NC_028667,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028667
2837.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Cornellvirus,,Cornellvirus SP31,E,Salmonella phage FSL SP-031,,,KC139518,NC_021775,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_021775
2842.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus AG11,E,Salmonella phage vB_SenS_AG11,,,JX297445,NC_041991,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041991
2851.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus Ent1,E,Salmonella phage vB_SenS-Ent1,,,HE775250,NC_019539,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019539
2857.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus f18SE,E,Salmonella phage f18SE,,,KR270151,NC_028698,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028698
2862.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus jersey,E,Salmonella phage Jersey,,,KF148055,NC_021777,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_021777
2867.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus LSPA1,E,Salmonella phage LSPA1,,,KM272358,NC_026017,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_026017
2880.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus SE2,E,Salmonella phage SE2,,,JQ007353,NC_016763,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_016763
2881.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus SETP3,E,Salmonella phage SETP7,,,EF177456,NC_009232,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_009232
2882.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus SETP7,E,Salmonella phage SETP7,,,KF562865,NC_022754,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022754
2883.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus SETP13,E,Salmonella phage SETP13,,,KF562864,NC_022752,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022752
2891.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus SP101,E,Salmonella phage FSL SP-101,,,KC139511,NC_042065,Partial genome,dsDNA,bacteria,,,,,,,,,,,NC_042065
2893.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus SS3e,E,Salmonella phage SS3e,,,AY730274,NC_006940,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_006940
2904.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Jerseyvirus,,Jerseyvirus wksl3,E,Salmonella phage wks13,,,JX202565,NC_041992,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041992
2907.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Kagunavirus,,Kagunavirus golestan,E,Escherichia phage vB_EcoS-Golestan,,,MG099933,NC_042084,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_042084
2908.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Kagunavirus,,Kagunavirus K1G,E,Escherichia phage K1G,,,GU196277,NC_027993,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027993
2909.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Kagunavirus,,Kagunavirus K1H,E,Escherichia phage K1H,,,GU196278,NC_027994,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027994
2910.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Kagunavirus,,Kagunavirus K1ind1,E,Escherichia phage K1ind1,,,GU196279,NC_041897,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041897
2911.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Kagunavirus,,Kagunavirus K1ind2,E,Escherichia phage K1ind2,,,GU196280,NC_041898,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041898
2914.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Guernseyvirinae,Kagunavirus,,Kagunavirus RP180,E,Raoultella phage RP180,RP180,,MK737937,NC_048181,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048181
2918.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gutmannvirinae,Carmenvirus,,Carmenvirus carmen17,E,Bacillus phage Carmen17,,,MG784342,NC_048698,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048698
2919.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gutmannvirinae,Carmenvirus,,Carmenvirus Wes44,E,Bacillus phage Wes44,,,MH598512,NC_048725,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048725
2922.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gutmannvirinae,Pebcunavirus,,Pebcunavirus PBC1,E,Bacillus phage PBC1,,,JQ619704,NC_017976,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_017976
2926.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Byrnievirus,,Byrnievirus HK97,E,Escherichia phage HK97,,,AF069529,NC_002167,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_002167
2927.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Cuauhtlivirus,,Cuauhtlivirus mEpX1,E,Escherichia phage mEpX1,,,JQ182727,NC_019709,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019709
2928.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Kwaitsingvirus,,Kwaitsingvirus HK446,E,Escherichia phage HK446,,,JQ086372,NC_019714,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019714
2929.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Kwaitsingvirus,,Kwaitsingvirus HK544,E,Escherichia phage HK544,,,JQ086374,NC_019767,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019767
2930.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Nochtlivirus,,Nochtlivirus mEp235,E,Enterobacteria phage mEp235,,,JQ182731,NC_019708,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019708
2931.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Saikungvirus,,Saikungvirus HK75,E,Escherichia phage HK75,,,HM173637,NC_016160,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_016160
2932.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Saikungvirus,,Saikungvirus HK633,E,Escherichia phage HK633,,,JQ086377,NC_019719,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019719
2933.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Shamshuipovirus,,Shamshuipovirus HK022,E,Escherichia phage HK022,,,AF069308,NC_002166,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_002166
2934.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Shamshuipovirus,,Shamshuipovirus mEpX2,E,Escherichia phage mEpX2,,,JQ182726,NC_019705,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019705
2935.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Wanchaivirus,,Wanchaivirus HK106,E,Escherichia phage HK106,,,JQ086369,NC_019768,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019768
2936.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Wanchaivirus,,Wanchaivirus mEp234,E,Escherichia phage mEp234,,,JQ182732,NC_019715,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019715
2937.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Wongtaivirus,,Wongtaivirus ECP1,E,Escherichia phage ECP1,,,KY979108,NC_049926,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049926
2938.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Wongtaivirus,,Wongtaivirus HK542,E,Escherichia phage HK542,,,JQ086373,NC_019769,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019769
2939.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Hendrixvirinae,Yautsimvirus,,Yautsimvirus HK140,E,Enterobacteria phage HK140,,,JQ086370,NC_019710,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019710
2940.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Iiscvirinae,Aryavirus,,Aryavirus arya,E,Enterobacter phage Arya,,,KX231828,NC_031048,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031048
2941.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Iiscvirinae,Jilinvirus,,Jilinvirus CVM10,E,Escherichia phage vB_EcoM_ECO1230-10,,,GU903191,NC_027995,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027995
2942.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Iiscvirinae,Jilinvirus,,Jilinvirus ECOO78,E,Escherichia phage vB_EcoM_ECOO78,,,KY705409,NC_041926,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041926
2943.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Iiscvirinae,Jilinvirus,,Jilinvirus ep3,E,Escherichia phage vB_EcoM-ep3,,,KM360178,NC_025430,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_025430
2949.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jameshumphriesvirinae,Jedunavirus,,Jedunavirus JD001,E,Klebsiella phage JD001,,,JX866719,NC_020204,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_020204
2952.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jameshumphriesvirinae,Peatvirus,,Peatvirus peat2,E,Pectinobacterium phage PEAT2,,,MG432137,NC_044940,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_044940
2956.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jameshumphriesvirinae,Sircambvirus,,Sircambvirus KpV52,E,Klebsiella phage vB_KpnM_KpV52,,,KX237516,NC_041900,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041900
2957.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jameshumphriesvirinae,Sircambvirus,,Sircambvirus KpV79,E,Klebsiella phage vB_KpnM_KpV79,,,MF663761,NC_042041,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_042041
2969.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Joanripponvirinae,Tsamsavirus,,Tsamsavirus tsamsa,E,Bacillus phage vB_BanS-Tsamsa,,,KC481682,NC_023007,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_023007
2973.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jondennisvirinae,Kilunavirus,,Kilunavirus KL1,E,Burkholderia phage vB_BceS_KL1,,,JF939047,NC_018278,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_018278
2975.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jondennisvirinae,Septimatrevirus,,Septimatrevirus Ab26,E,Pseudomonas phage vB_PaeS_SCH_Ab26,,,HG962376,NC_024381,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024381
2982.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jondennisvirinae,Septimatrevirus,,Septimatrevirus kakheti25,E,Pseudomonas phage vB_Pae-Kakheti25,,,JQ307387,NC_017864,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_017864
2992.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Jondennisvirinae,Septimatrevirus,,Septimatrevirus sv73,E,Pseudomonas phage 73,,,DQ163913,NC_007806,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_007806
2996.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kantovirinae,Beograduvirus,,Beograduvirus KPhi1,E,Xanthomonas phage KPhi1,,,KY210139,NC_054460,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054460
2997.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kantovirinae,Beograduvirus,,Beograduvirus Xaf18,E,Xanthomonas virus phiXaf18,,,MN461279,NC_054461,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054461
2998.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kantovirinae,Tsukubavirus,,Tsukubavirus OP2,E,Xanthomonas phage OP2,,,AP008986,NC_007710,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_007710
2999.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kantovirinae,Tsukubavirus,,Tsukubavirus XPP1,E,Xanthomonas phage XPP1,,,MG944227,NC_054458,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054458
3000.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kantovirinae,Tsukubavirus,,Tsukubavirus XPV1,E,Xanthomonas phage XPV1,,,MG944234,NC_054459,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054459
3007.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kutznervirinae,Mementomorivirus,,Mementomorivirus mementomori,E,Microbacterium phage MementoMori,,,MH271303,NC_047987,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047987
3010.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kutznervirinae,Metamorphoovirus,,Metamorphoovirus fireman,E,Microbacterium phage Fireman,,,MK524510,NC_048165,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048165
3012.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kutznervirinae,Metamorphoovirus,,Metamorphoovirus metamorphoo,E,Microbacterium phage Metamorphoo,,,MH271304,NC_047988,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047988
3013.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kutznervirinae,Metamorphoovirus,,Metamorphoovirus robsfeet,E,Microbacterium phage RobsFeet,,,MH271312,NC_047989,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047989
3018.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kutznervirinae,Quhwahvirus,,Quhwahvirus kaihaidragon,E,Microbacterium phage KaiHaiDragon,,,MH590600,NC_048020,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048020
3020.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kutznervirinae,Quhwahvirus,,Quhwahvirus paschalis,E,Microbacterium phage Paschalis,,,MH155873,NC_047976,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047976
3021.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Kutznervirinae,Quhwahvirus,,Quhwahvirus quhwah,E,Microbacterium phage Quhwah,,,MH271321,NC_047993,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047993
3023.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Langleyhallvirinae,Getalongvirus,,Getalongvirus asapag,E,Gordonia phage Asapag,,,MK376961,NC_048146,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048146
3024.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Langleyhallvirinae,Getalongvirus,,Getalongvirus bentherdunthat,E,Gordonia phage BENtherdunthat,,,MG099939,NC_047891,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047891
3025.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Langleyhallvirinae,Getalongvirus,,Getalongvirus getalong,E,Gordonia phage Getalong,,,MH779504,NC_048083,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048083
3026.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Langleyhallvirinae,Getalongvirus,,Getalongvirus kenna,E,Gordonia phage Kenna,,,MK279906,NC_048141,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048141
3027.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Langleyhallvirinae,Horusvirus,,Horusvirus horus,E,Gordonia phage Horus,,,MH651176,NC_048039,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048039
3028.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Langleyhallvirinae,Phistoryvirus,,Phistoryvirus phistory,E,Gordonia phage Phistory,,,MH651185,NC_048040,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048040
3029.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Limdunavirus,,Limdunavirus LDG,E,Leuconostoc phage LDG,,,KX555527,NC_054986,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054986
3030.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Limdunavirus,,Limdunavirus Lmd1,E,Leuconostoc phage Lmd1,,,JQ659259,NC_018273,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_018273
3031.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Limdunavirus,,Limdunavirus LN03,E,Leuconostoc phage LN03,,,KC013022,NC_024390,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024390
3032.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Limdunavirus,,Limdunavirus LN04,E,Leuconostoc phage LN04,,,KC013023,NC_020870,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_020870
3033.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Limdunavirus,,Limdunavirus LN12,E,Leuconostoc phage phiLN12,,,KC013025,NC_024385,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024385
3034.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Limdunavirus,,Limdunavirus P793,E,Leuconostoc phage P793,,,KC013021,NC_020880,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_020880
3035.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Limdunavirus,,Limdunavirus P965,E,Leuconostoc phage P965,,,MN552146,NC_054987,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054987
3036.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Unaquatrovirus,,Unaquatrovirus Ln7,E,Leuconostoc phage Ln-7,,,KX578042,NC_054988,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054988
3037.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Unaquatrovirus,,Unaquatrovirus Ln9,E,Leuconostoc phage Ln-9,,,KM262192,NC_027358,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027358
3038.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Unaquatrovirus,,Unaquatrovirus LN25,E,Leuconostoc phage LN25,,,KC013026,NC_024386,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024386
3039.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Unaquatrovirus,,Unaquatrovirus LN34,E,Leuconostoc phage LN34,,,KC013027,NC_024388,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024388
3040.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Mccleskeyvirinae,Unaquatrovirus,,Unaquatrovirus uv1A4,E,Leuconostoc phage 1-A4,,,GQ451696,NC_027987,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027987
3047.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Nclasvirinae,Charlievirus,,Charlievirus Aggie,E,Mycobacterium phage Aggie,,,MH697576,NC_054450,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054450
3048.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Nclasvirinae,Charlievirus,,Charlievirus Andies,E,Mycobacterium phage Andies,,,MG099936,NC_054452,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054452
3049.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Nclasvirinae,Charlievirus,,Charlievirus butters,E,Mycobacterium phage Butters,,,KC576783,NC_021061,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_021061
3050.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Nclasvirinae,Charlievirus,,Charlievirus Charlie,E,Mycobacterium phage Charlie,,,JN256079,NC_023729,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_023729
3051.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Nclasvirinae,Charlievirus,,Charlievirus Fulbright,E,Mycobacterium phage Fulbright,,,MK977708,NC_054453,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054453
3052.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Nclasvirinae,Charlievirus,,Charlievirus Jamie19,E,Mycobacterium phage Jamie19,,,MT498044,NC_054456,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054456
3053.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Nclasvirinae,Charlievirus,,Charlievirus Kevin1,E,Mycobacterium phage Kevin1,,,MK524500,NC_054451,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_054451
