METADATA
SEPARATOR COMMA
FIELD_LABELS,RED_scores
NC_049354|NC_049369,0.916271
NC_049354,1.000000
NC_049369,1.000000
NC_049370,1.000000
NC_049358|NC_049484,0.863069
NC_049358,1.000000
NC_049365|NC_049484,0.886104
NC_049365,1.000000
NC_049484,1.000000
NC_017688|NC_049486,0.813200
NC_017688|NC_021852,0.831494
NC_017688|NC_049357,0.852419
NC_017688|NC_017695,0.910504
NC_017688,1.000000
NC_017695,1.000000
NC_049357,1.000000
NC_021852,1.000000
NC_049347|NC_049486,0.831815
NC_049347|NC_049412,0.843253
NC_049347|NC_049409,0.866245
NC_049347|NC_049411,0.882770
NC_049347,1.000000
NC_049411,1.000000
NC_049409,1.000000
NC_049412,1.000000
NC_049481|NC_049486,0.887991
NC_049481,1.000000
NC_049486,1.000000
NC_049352|NC_049399,0.812562
NC_049352|NC_049377,0.885177
NC_049352|NC_049363,0.938638
NC_049352,1.000000
NC_049363,1.000000
NC_049356|NC_049377,0.949478
NC_049356,1.000000
NC_049377,1.000000
NC_049399,1.000000
NC_049402|NC_049401,0.836726
NC_049402,1.000000
NC_049401,1.000000
NC_049406|NC_049474,0.833935
NC_049406,1.000000
NC_049474,1.000000
NC_008370|NC_049415,0.782629
NC_008370,1.000000
NC_049487|NC_049415,0.824069
NC_049487,1.000000
NC_049415,1.000000
NC_049405,1.000000
NC_055050,1.000000
NC_030932|NC_020489,0.451791
NC_030932|NC_048140,0.493481
NC_030932|NC_074642,0.497971
NC_030932|NC_042089,0.510515
NC_030932|NC_054435,0.691519
NC_030932,1.000000
NC_054434|NC_054435,0.702255
NC_054434|NC_030911,0.742861
NC_054434,1.000000
NC_054437|NC_030911,0.770052
NC_054437,1.000000
NC_054438|NC_030911,0.871279
NC_054438,1.000000
NC_030911,1.000000
NC_054436|NC_054435,0.714973
NC_054436,1.000000
NC_054435,1.000000
NC_009799|NC_042089,0.563086
NC_009799|NC_042354,0.714118
NC_009799,1.000000
NC_042355|NC_042354,0.750372
NC_042355,1.000000
NC_042354,1.000000
NC_042088|NC_042089,0.702040
NC_042088|NC_047991,0.742822
NC_042088,1.000000
NC_047991,1.000000
NC_042089,1.000000
NC_042099|NC_074642,0.533647
NC_042099|NC_048017,0.803344
NC_042099,1.000000
NC_048090|NC_048017,0.837057
NC_048090,1.000000
NC_048017,1.000000
NC_074642,1.000000
NC_048098|NC_048140,0.542356
NC_048098|NC_049473,0.753369
NC_048098|NC_042002,0.786679
NC_048098,1.000000
NC_041876|NC_042002,0.917115
NC_041876,1.000000
NC_042002,1.000000
NC_048099|NC_049473,0.770500
NC_048099|NC_048100,0.877348
NC_048099,1.000000
NC_048100,1.000000
NC_049473,1.000000
NC_048140,1.000000
NC_041868|NC_020489,0.489361
NC_041868,1.000000
NC_020489,1.000000
NC_054988|NC_049805,0.450664
NC_054988|NC_054987,0.646398
NC_054988|NC_027987,0.797239
NC_054988|NC_027358,0.831831
NC_054988|NC_024388,0.850217
NC_054988,1.000000
NC_024388,1.000000
NC_024386|NC_027358,0.888293
NC_024386,1.000000
NC_027358,1.000000
NC_027987,1.000000
NC_018273|NC_054987,0.835052
NC_018273|NC_024390,0.862202
NC_018273|NC_054986,0.876647
NC_018273|NC_020870,0.899186
NC_018273,1.000000
NC_020870,1.000000
NC_054986,1.000000
NC_020880|NC_024390,0.906794
NC_020880|NC_024385,0.918075
NC_020880,1.000000
NC_024385,1.000000
NC_024390,1.000000
NC_054987,1.000000
NC_012663|NC_049805,0.774095
NC_012663|NC_049808,0.806149
NC_012663|NC_049807,0.840831
NC_012663|NC_049806,0.867282
NC_012663,1.000000
NC_049806,1.000000
NC_049807,1.000000
NC_049808,1.000000
NC_049805,1.000000
NC_001978|NC_027120,0.412974
NC_001978|NC_048854,0.425130
NC_001978|NC_028952,0.487870
NC_001978|NC_047905,0.513829
NC_001978|NC_070828,0.580180
NC_001978|NC_047904,0.599734
NC_001978|NC_018853,0.805197
NC_001978|NC_048155,0.825467
NC_001978|NC_004664,0.855686
NC_001978,1.000000
NC_004664,1.000000
NC_048154|NC_048155,0.859491
NC_048154,1.000000
NC_048155,1.000000
NC_018853,1.000000
NC_047906|NC_047904,0.703639
NC_047906,1.000000
NC_047904,1.000000
NC_014229|NC_070828,0.726155
NC_014229,1.000000
NC_070828,1.000000
NC_071029|NC_047905,0.531592
NC_071029|NC_071022,0.608744
NC_071029|NC_071031,0.667278
NC_071029|NC_048115,0.710780
NC_071029|NC_071032,0.755275
NC_071029|NC_071034,0.793046
NC_071029|NC_048097,0.809969
NC_071029|NC_071030,0.820547
NC_071029|NC_071024,0.827865
NC_071029|NC_071028,0.858458
NC_071029,1.000000
NC_071028,1.000000
NC_071025|NC_071024,0.859676
NC_071025,1.000000
NC_071024,1.000000
NC_071023|NC_071030,0.858538
NC_071023,1.000000
NC_071027|NC_071030,0.903237
NC_071027|NC_071026,0.916583
NC_071027,1.000000
NC_071026,1.000000
NC_071030,1.000000
NC_048097,1.000000
NC_071033|NC_071034,0.845575
NC_071033,1.000000
NC_071034,1.000000
NC_071035|NC_071032,0.792169
NC_071035,1.000000
NC_048093|NC_071032,0.831697
NC_048093,1.000000
NC_071032,1.000000
NC_048115,1.000000
NC_071031,1.000000
NC_047992|NC_071022,0.640843
NC_047992,1.000000
NC_071022,1.000000
NC_047905,1.000000
NC_005345|NC_028952,0.574445
NC_005345,1.000000
NC_028807|NC_028952,0.671932
NC_028807,1.000000
NC_028952,1.000000
NC_001335|NC_048854,0.460992
NC_001335|NC_027371,0.486859
NC_001335|NC_042326,0.527544
NC_001335|NC_042058,0.561204
NC_001335|NC_054792,0.591609
NC_001335|NC_028662,0.618002
NC_001335|NC_054790,0.644459
NC_001335|NC_055858,0.673276
NC_001335|NC_023607,0.681395
NC_001335|NC_054783,0.690477
NC_001335|NC_025444,0.723824
NC_001335|NC_001900,0.762264
NC_001335|NC_008203,0.805172
NC_001335|NC_017973,0.901209
NC_001335,1.000000
NC_017973,1.000000
NC_008203,1.000000
NC_001900,1.000000
NC_011023|NC_025444,0.731998
NC_011023|NC_031279,0.826939
NC_011023,1.000000
NC_054814|NC_031279,0.847315
NC_054814,1.000000
NC_054815|NC_031279,0.881419
NC_054815,1.000000
NC_031279,1.000000
NC_054808|NC_025444,0.763180
NC_054808|NC_054809,0.783276
NC_054808|NC_054813,0.807440
NC_054808|NC_028794,0.889451
NC_054808,1.000000
NC_028794,1.000000
NC_028877|NC_054813,0.923059
NC_028877,1.000000
NC_054813,1.000000
NC_023707|NC_054809,0.806133
NC_023707|NC_031263,0.837089
NC_023707|NC_054812,0.854214
NC_023707|NC_054807,0.858355
NC_023707,1.000000
NC_054807,1.000000
NC_054810|NC_054812,0.874454
NC_054810,1.000000
NC_054812,1.000000
NC_031263,1.000000
NC_054806|NC_054809,0.836228
NC_054806|NC_054805,0.873150
NC_054806,1.000000
NC_054805,1.000000
NC_054811|NC_054809,0.896252
NC_054811,1.000000
NC_054809,1.000000
NC_023731|NC_025444,0.808267
NC_023731,1.000000
NC_025444,1.000000
NC_054784|NC_054783,0.712215
NC_054784|NC_054786,0.746602
NC_054784,1.000000
NC_054785|NC_054786,0.797159
NC_054785,1.000000
NC_054787|NC_054786,0.798968
NC_054787,1.000000
NC_054786,1.000000
NC_023716|NC_054783,0.770441
NC_023716|NC_042314,0.894930
NC_023716,1.000000
NC_042314,1.000000
NC_054783,1.000000
NC_022965|NC_023607,0.709633
NC_022965|NC_054779,0.821092
NC_022965|NC_042330,0.842466
NC_022965|NC_054782,0.870348
NC_022965|NC_042318,0.875161
NC_022965|NC_042334,0.890031
NC_022965,1.000000
NC_022985|NC_042334,0.921792
NC_022985,1.000000
NC_042334,1.000000
NC_042309|NC_042318,0.923895
NC_042309,1.000000
NC_042318,1.000000
NC_054782,1.000000
NC_042330,1.000000
NC_054780|NC_054779,0.852832
NC_054780,1.000000
NC_054781|NC_054779,0.861126
NC_054781,1.000000
NC_054779,1.000000
NC_023564|NC_023607,0.773746
NC_023564,1.000000
NC_023607,1.000000
NC_028849|NC_055858,0.850488
NC_028849|NC_055817,0.920540
NC_028849,1.000000
NC_055817,1.000000
NC_055858,1.000000
NC_054791|NC_054790,0.709921
NC_054791,1.000000
NC_054790,1.000000
NC_030698|NC_028662,0.622375
NC_030698|NC_042123,0.850170
NC_030698|NC_041886,0.911889
NC_030698,1.000000
NC_041886,1.000000
NC_042123,1.000000
NC_028662,1.000000
NC_004682|NC_054792,0.595825
NC_004682|NC_054775,0.602844
NC_004682|NC_054801,0.643745
NC_004682|NC_042036,0.691261
NC_004682|NC_054759,0.850766
NC_004682|NC_054761,0.864460
NC_004682,1.000000
NC_042310|NC_054761,0.902654
NC_042310|NC_042311,0.933176
NC_042310|NC_054760,0.947253
NC_042310,1.000000
NC_054760,1.000000
NC_042311,1.000000
NC_054761,1.000000
NC_054759,1.000000
NC_054770|NC_042036,0.757016
NC_054770|NC_042328,0.795954
NC_054770|NC_054771,0.814617
NC_054770,1.000000
NC_054771,1.000000
NC_024148|NC_042328,0.815846
NC_024148|NC_054773,0.838186
NC_024148,1.000000
NC_054773,1.000000
NC_054772|NC_042328,0.850812
NC_054772,1.000000
NC_042328,1.000000
NC_021533|NC_042036,0.812721
NC_021533,1.000000
NC_042036,1.000000
NC_054788|NC_054801,0.671871
NC_054788|NC_042340,0.708136
NC_054788|NC_041983,0.765489
NC_054788,1.000000
NC_021308|NC_041983,0.894757
NC_021308|NC_054789,0.917705
NC_021308,1.000000
NC_054789,1.000000
NC_041983,1.000000
NC_028914|NC_042340,0.712338
NC_028914|NC_054793,0.739594
NC_028914,1.000000
NC_054793,1.000000
NC_041982|NC_042340,0.873666
NC_041982|NC_042341,0.882354
NC_041982,1.000000
NC_042341,1.000000
NC_042340,1.000000
NC_013694|NC_054801,0.810665
NC_013694|NC_054796,0.843167
NC_013694|NC_054795,0.866519
NC_013694|NC_054800,0.886607
NC_013694,1.000000
NC_023562|NC_054800,0.897488
NC_023562,1.000000
NC_042339|NC_054800,0.911638
NC_042339,1.000000
NC_054800,1.000000
NC_023745|NC_054795,0.923268
NC_023745,1.000000
NC_054795,1.000000
NC_054796,1.000000
NC_054804|NC_054801,0.821052
NC_054804|NC_054794,0.844814
NC_054804|NC_054802,0.857036
NC_054804,1.000000
NC_054803|NC_054802,0.878643
NC_054803,1.000000
NC_054802,1.000000
NC_054794,1.000000
NC_054798|NC_054801,0.836139
NC_054798|NC_054799,0.878822
NC_054798,1.000000
NC_054797|NC_054799,0.881993
NC_054797,1.000000
NC_054799,1.000000
NC_042308|NC_054801,0.876601
NC_042308,1.000000
NC_054801,1.000000
NC_042335|NC_054775,0.663653
NC_042335|NC_042337,0.879195
NC_042335,1.000000
NC_042337,1.000000
NC_022086|NC_054775,0.814936
NC_022086|NC_028960,0.853845
NC_022086|NC_028912,0.869941
NC_022086|NC_042333,0.886959
NC_022086|NC_042312,0.912549
NC_022086,1.000000
NC_042312,1.000000
NC_042333,1.000000
NC_028912,1.000000
NC_028960,1.000000
NC_022984|NC_054775,0.829153
NC_022984|NC_054778,0.853873
NC_022984|NC_054777,0.864741
NC_022984|NC_041984,0.925311
NC_022984,1.000000
NC_041984,1.000000
NC_054776|NC_054777,0.939295
NC_054776,1.000000
NC_054777,1.000000
NC_054778,1.000000
NC_028802|NC_054775,0.878275
NC_028802|NC_028897,0.902020
NC_028802,1.000000
NC_028897,1.000000
NC_042331|NC_054775,0.882901
NC_042331,1.000000
NC_054774|NC_054775,0.903767
NC_054774,1.000000
NC_054775,1.000000
NC_016650|NC_054792,0.632452
NC_016650|NC_054762,0.825338
NC_016650|NC_048708,0.846580
NC_016650,1.000000
NC_048708,1.000000
NC_016653|NC_054762,0.894635
NC_016653,1.000000
NC_048669|NC_054762,0.943028
NC_048669,1.000000
NC_054762,1.000000
NC_054792,1.000000
NC_042058,1.000000
NC_002656|NC_042326,0.738455
NC_002656|NC_023739,0.791694
NC_002656,1.000000
NC_023739,1.000000
NC_009877|NC_042326,0.750209
NC_009877,1.000000
NC_009878|NC_042326,0.776138
NC_009878|NC_011021,0.780933
NC_009878|NC_042320,0.791328
NC_009878|NC_011020,0.802332
NC_009878|NC_023702,0.807317
NC_009878|NC_041985,0.818903
NC_009878,1.000000
NC_011019|NC_041985,0.828606
NC_011019|NC_042329,0.844955
NC_011019|NC_023704,0.854497
NC_011019,1.000000
NC_023704,1.000000
NC_023687|NC_042329,0.850399
NC_023687|NC_042327,0.867884
NC_023687|NC_023726,0.887680
NC_023687|NC_042321,0.897406
NC_023687,1.000000
NC_042321,1.000000
NC_023726,1.000000
NC_041853|NC_042327,0.870779
NC_041853,1.000000
NC_042327,1.000000
NC_042329,1.000000
NC_023695|NC_041985,0.841415
NC_023695|NC_042324,0.861090
NC_023695,1.000000
NC_042324,1.000000
NC_041985,1.000000
NC_023702,1.000000
NC_011020,1.000000
NC_011267|NC_042320,0.796725
NC_011267|NC_041852,0.814119
NC_011267,1.000000
NC_023710|NC_041852,0.840424
NC_023710,1.000000
NC_023720|NC_041852,0.922107
NC_023720,1.000000
NC_041852,1.000000
NC_023748|NC_042320,0.835474
NC_023748,1.000000
NC_042320,1.000000
NC_011021,1.000000
NC_042326,1.000000
NC_054660|NC_027371,0.526182
NC_054660|NC_054656,0.699639
NC_054660|NC_054658,0.739759
NC_054660|NC_054657,0.755642
NC_054660|NC_054667,0.767888
NC_054660|NC_054670,0.772453
NC_054660|NC_054661,0.781521
NC_054660|NC_054665,0.814852
NC_054660|NC_054659,0.824707
NC_054660,1.000000
NC_054659,1.000000
NC_054663|NC_054665,0.865928
NC_054663,1.000000
NC_054664|NC_054665,0.914896
NC_054664,1.000000
NC_054665,1.000000
NC_070968|NC_054661,0.842545
NC_070968,1.000000
NC_054661,1.000000
NC_054668|NC_054670,0.791626
NC_054668|NC_054666,0.818993
NC_054668,1.000000
NC_054666,1.000000
NC_054669|NC_054670,0.848522
NC_054669,1.000000
NC_054670,1.000000
NC_019414|NC_054667,0.796438
NC_019414|NC_054671,0.829575
NC_019414|NC_041849,0.914141
NC_019414,1.000000
NC_041849,1.000000
NC_054671,1.000000
NC_054667,1.000000
NC_054662|NC_054657,0.811016
NC_054662,1.000000
NC_054657,1.000000
NC_018836|NC_054658,0.762611
NC_018836,1.000000
NC_054658,1.000000
NC_054681|NC_054656,0.742864
NC_054681|NC_054655,0.748352
NC_054681|NC_042051,0.791235
NC_054681|NC_054679,0.835385
NC_054681|NC_021339,0.867609
NC_054681|NC_054680,0.877243
NC_054681,1.000000
NC_021298|NC_054680,0.893878
NC_021298|NC_021304,0.915933
NC_021298,1.000000
NC_021304,1.000000
NC_041860|NC_054680,0.929965
NC_041860,1.000000
NC_054680,1.000000
NC_021339,1.000000
NC_028827|NC_054679,0.850912
NC_028827|NC_031078,0.872468
NC_028827,1.000000
NC_031078,1.000000
NC_054678|NC_054679,0.915158
NC_054678,1.000000
NC_054679,1.000000
NC_028892|NC_042051,0.846872
NC_028892|NC_042052,0.904196
NC_028892,1.000000
NC_042052,1.000000
NC_028976|NC_042051,0.906683
NC_028976,1.000000
NC_042051,1.000000
NC_054655,1.000000
NC_054675|NC_054656,0.767926
NC_054675|NC_054676,0.819297
NC_054675|NC_028904,0.847976
NC_054675|NC_054674,0.860449
NC_054675|NC_054677,0.879661
NC_054675,1.000000
NC_054677,1.000000
NC_054674,1.000000
NC_054673|NC_028904,0.870458
NC_054673,1.000000
NC_054672|NC_028904,0.877337
NC_054672,1.000000
NC_028904,1.000000
NC_041856|NC_054676,0.850536
NC_041856,1.000000
NC_054676,1.000000
NC_054656,1.000000
NC_009541|NC_027371,0.836392
NC_009541|NC_027385,0.865132
NC_009541|NC_027367,0.871530
NC_009541|NC_027627,0.884917
NC_009541|NC_027405,0.905636
NC_009541|NC_015453,0.915109
NC_009541|NC_015454,0.932005
NC_009541,1.000000
NC_015454,1.000000
NC_015453,1.000000
NC_022341|NC_027405,0.932291
NC_022341,1.000000
NC_027376|NC_027405,0.953336
NC_027376,1.000000
NC_027392|NC_027405,0.978171
NC_027392,1.000000
NC_027403|NC_027405,0.991806
NC_027403,1.000000
NC_027405,1.000000
NC_018839|NC_027627,0.891359
NC_018839|NC_027621,0.908093
NC_018839|NC_027624,0.950619
NC_018839,1.000000
NC_027622|NC_027624,0.964696
NC_027622,1.000000
NC_027624,1.000000
NC_018849|NC_027621,0.919726
NC_018849|NC_041954,0.933852
NC_018849,1.000000
NC_027623|NC_041954,0.968753
NC_027623,1.000000
NC_041954,1.000000
NC_027621,1.000000
NC_027370|NC_027627,0.946978
NC_027370,1.000000
NC_027627,1.000000
NC_027367,1.000000
NC_018834|NC_027385,0.883642
NC_018834|NC_041956,0.889849
NC_018834|NC_027336,0.896880
NC_018834|NC_027357,0.904249
NC_018834|NC_027628,0.915905
NC_018834|NC_027629,0.924661
NC_018834|NC_027630,0.939066
NC_018834|NC_022338,0.965432
NC_018834,1.000000
NC_022338,1.000000
NC_018838|NC_027630,0.950723
NC_018838|NC_018845,0.958241
NC_018838|NC_018841,0.967077
NC_018838,1.000000
NC_018841,1.000000
NC_018840|NC_018845,0.974640
NC_018840,1.000000
NC_018845,1.000000
NC_027630,1.000000
NC_027626|NC_027629,0.950451
NC_027626,1.000000
NC_027629,1.000000
NC_018852|NC_027628,0.926447
NC_018852,1.000000
NC_027628,1.000000
NC_027333|NC_027357,0.952109
NC_027333,1.000000
NC_027357,1.000000
NC_018842|NC_027336,0.911444
NC_018842|NC_027362,0.944221
NC_018842,1.000000
NC_027362,1.000000
NC_018847|NC_027336,0.919888
NC_018847|NC_018851,0.949480
NC_018847,1.000000
NC_018851,1.000000
NC_027336,1.000000
NC_022337|NC_041956,0.898557
NC_022337|NC_041955,0.919433
NC_022337|NC_027389,0.933072
NC_022337|NC_027625,0.939057
NC_022337|NC_027401,0.941556
NC_022337|NC_022340,0.962732
NC_022337|NC_022339,0.991842
NC_022337,1.000000
NC_022339,1.000000
NC_022340,1.000000
NC_027380|NC_027401,0.978241
NC_027380,1.000000
NC_027401,1.000000
NC_027295|NC_027625,0.954863
NC_027295,1.000000
NC_027625,1.000000
NC_027389,1.000000
NC_022342|NC_041955,0.951642
NC_022342,1.000000
NC_027620|NC_041955,0.963636
NC_027620,1.000000
NC_041955,1.000000
NC_027391|NC_041956,0.912052
NC_027391,1.000000
NC_041956,1.000000
NC_022334|NC_027385,0.898404
NC_022334|NC_027386,0.924264
NC_022334,1.000000
NC_027354|NC_027386,0.958975
NC_027354,1.000000
NC_027386,1.000000
NC_027346|NC_027385,0.902293
NC_027346,1.000000
NC_027347|NC_027385,0.936121
NC_027347|NC_041957,1.000000
NC_027347,1.000000
NC_041957,1.000000
NC_027385,1.000000
NC_027371,1.000000
NC_048706|NC_048854,0.711319
NC_048706|NC_048684,0.731694
NC_048706|NC_048686,0.748526
NC_048706,1.000000
NC_048685|NC_048686,0.784406
NC_048685,1.000000
NC_048686,1.000000
NC_048684,1.000000
NC_048854,1.000000
NC_070761|NC_027120,0.421303
NC_070761|NC_042085,0.427033
NC_070761|NC_047851,0.431653
NC_070761|NC_041941,0.444186
NC_070761|NC_009817,0.453379
NC_070761|NC_048176,0.591823
NC_070761|NC_070762,0.650871
NC_070761,1.000000
NC_070763|NC_070762,0.714468
NC_070763,1.000000
NC_070762,1.000000
NC_070764|NC_048176,0.838493
NC_070764,1.000000
NC_048176,1.000000
NC_047977|NC_009817,0.493294
NC_047977,1.000000
NC_009817,1.000000
NC_028818|NC_041941,0.461506
NC_028818|PP497039,0.486817
NC_028818|NC_028974,0.799741
NC_028818,1.000000
NC_028974,1.000000
PP497039,1.000000
NC_048101|NC_041941,0.526997
NC_048101|NC_048139,0.603904
NC_048101,1.000000
NC_048139,1.000000
NC_054392|NC_041941,0.557311
NC_054392|NC_031028,0.681132
NC_054392,1.000000
NC_031028,1.000000
NC_054422|NC_041941,0.766946
NC_054422|NC_054424,0.790713
NC_054422|NC_054426,0.802962
NC_054422,1.000000
NC_054421|NC_054426,0.869817
NC_054421,1.000000
NC_041942|NC_054426,0.912597
NC_041942,1.000000
NC_054420|NC_054426,0.932667
NC_054420|NC_054427,0.943819
NC_054420,1.000000
NC_054427,1.000000
NC_054426,1.000000
NC_054429|NC_054424,0.811496
NC_054429,1.000000
NC_054419|NC_054424,0.823882
NC_054419|NC_041938,0.843665
NC_054419|NC_054418,0.854626
NC_054419|NC_041939,0.875544
NC_054419|NC_054423,0.918135
NC_054419,1.000000
NC_054423,1.000000
NC_041939,1.000000
NC_041940|NC_054418,0.867824
NC_041940|NC_054430,0.907777
NC_041940|NC_041943,0.935923
NC_041940,1.000000
NC_041943,1.000000
NC_054425|NC_054430,0.924161
NC_054425,1.000000
NC_054430,1.000000
NC_054418,1.000000
NC_041938,1.000000
NC_041944|NC_054424,0.844521
NC_041944,1.000000
NC_041946|NC_054424,0.922175
NC_041946,1.000000
NC_054424,1.000000
NC_054428|NC_041941,0.843360
NC_054428|NC_041945,0.851068
NC_054428,1.000000
NC_041945,1.000000
NC_041941,1.000000
NC_013698|NC_047851,0.461456
NC_013698|NC_042001,0.528599
NC_013698|NC_023549,0.600060
NC_013698,1.000000
NC_023549,1.000000
NC_023859|NC_042001,0.624265
NC_023859,1.000000
NC_041949|NC_042001,0.804846
NC_041949,1.000000
NC_042001,1.000000
NC_042109|NC_047851,0.498545
NC_042109|NC_048038,0.671837
NC_042109|NC_042117,0.723616
NC_042109,1.000000
NC_049927|NC_042117,0.752768
NC_049927|NC_048144,0.772470
NC_049927|NC_049929,0.815110
NC_049927,1.000000
NC_042110|NC_049929,0.836652
NC_042110|NC_049928,0.902433
NC_042110,1.000000
NC_049928,1.000000
NC_042111|NC_049929,0.920465
NC_042111,1.000000
NC_049929,1.000000
NC_048144,1.000000
NC_042118|NC_042117,0.802225
NC_042118|NC_042119,0.816512
NC_042118,1.000000
NC_042119,1.000000
NC_042117,1.000000
NC_048038,1.000000
NC_047851,1.000000
NC_021063|NC_042085,0.433439
NC_021063|NC_070830,0.495865
NC_021063|NC_070894,0.625734
NC_021063|NC_022054,0.738415
NC_021063,1.000000
NC_022054,1.000000
NC_015720|NC_070894,0.660826
NC_015720|NC_031234,0.785989
NC_015720,1.000000
NC_030941|NC_031234,0.819853
NC_030941|NC_042102,0.845964
NC_030941,1.000000
NC_042102,1.000000
NC_031234,1.000000
